title,rework,severity,project,description
837,480,1,10, <br>Do not forget to remove this deprecated code someday.
839,1400,3,10, <br>Take the required action to fix the issue indicated by this comment.
841,840,1,10, <br>Complete the task associated to this TODO comment.
842,320,3,10, <br>Rename this field name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
844,1660,3,10, <br>Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.
423,56700,3,11, <br>1 duplicated blocks of code.<br>5 duplicated blocks of code.<br>13 duplicated blocks of code.<br>19 duplicated blocks of code.<br>11 duplicated blocks of code.<br>2 duplicated blocks of code.<br>6 duplicated blocks of code.<br>3 duplicated blocks of code.<br>7 duplicated blocks of code.<br>14 duplicated blocks of code.<br>20 duplicated blocks of code.<br>10 duplicated blocks of code.<br>12 duplicated blocks of code.<br>22 duplicated blocks of code.<br>21 duplicated blocks of code.<br>17 duplicated blocks of code.<br>8 duplicated blocks of code.<br>9 duplicated blocks of code.<br>4 duplicated blocks of code.
626,5,3,11, <br>Remove this empty class- write its code or make it an "interface".
628,30,5,11, <br>This class overrides "equals()" and should therefore also override "hashCode()".
631,60,4,11, <br>Either override Object.equals(Object)- or totally rename the method to prevent any confusion.
634,5420,2,11, <br>Reorder the modifiers to comply with the Java Language Specification.
641,4060,3,11, <br>The type of the "styles" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "data" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "points" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "genericFontFamilies" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "selectedClasses" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "originalToDuplicateMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "inputFormats" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "viewActions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "otherFamilySet" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "duplicates" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "figures" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The return type of this method should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "fileFilterOutputFormatMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "outputFormats" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "paletteActions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "nameToEnumClassMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "compatibleHandles" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "toolBarActions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "selectedFigures" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "idobjects" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "goodFonts" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "enumClassToNameMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "connectors" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "penPositions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "fallbackKeys" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "recentFiles" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "otherFamilies" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "exportedFigures" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "acceleratorKeys" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "classToNameMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "editUndoData" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "buttonGroups" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "entities" object should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "toDraw" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "attributes" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "rolloverTable" object should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "paths" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "windows" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "examples" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "as" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "cornerIndices" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "digitizedPoints" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "nameToPrototypeMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "paths" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "temp" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "toolBars" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "a" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "palettes" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "ungroupedFigures" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "attributeDefaultValues" object should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "selectionHandles" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "popupActions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "selectedFigures" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "map" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".<br>The type of the "openRecentActions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "figureActions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "ll" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "borderTable" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "textAttributes" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "identifiedElements" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "sorted" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "actions" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "a2" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "forbiddenAttributes" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "s" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "fileFilterInputFormatMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "result" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "hoverHandles" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "transferables" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "listeners" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "colors" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "commonStyles" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "flavors" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "sliders" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "families" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "transferFigures" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "handles" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "figures" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "unsorted" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "d" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "systemNodes" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "c" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "strokeLinejoinMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The return type of this method should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "deletionEvents" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "handles" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "handleAttributes" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "layouts" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "strokeLinecapMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "children" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "defaultAttributes" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "extensions" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "gradientToIDMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "attributes" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "transformedFigures" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "panels" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "elementObjects" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "values" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "draggedFigures" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "segments" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "enumToValueMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "a" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "secondaryHandles" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "importedFigures" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "nameMap" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "existingFigures" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "oldToNew" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "familyMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "ignoredFigures" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "models" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "attr" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "owners" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "attributeRestoreData" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "intersection" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "coll" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "dependencies" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "actions" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "objectids" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "views" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "restoreData" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "disposables" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "palettes" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "outside" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "sortme" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "list" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "views" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "result" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "ungroupedPaths" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "am" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "m" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "prototypes" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "m" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "stops" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "propertyNameModifiers" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "uris" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "masterStyles" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "automaticStyles" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "userNodes" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "rules" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "contained" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "supportedFeatures" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The type of the "objects" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "result" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "actions" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "seg" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "map" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "valueToEnumMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "list" object should be an interface such as "List" rather than the implementation "LinkedList".
647,240,4,11, <br>Do not override the Object.finalize() method.
648,90,3,11, <br>Refactor the code in order to not assign to this loop counter from within the loop body.
649,665,3,11, <br>Introduce a new variable instead of reusing the parameter "y".<br>Introduce a new variable instead of reusing the parameter "defaultNamespace".<br>Introduce a new variable instead of reusing the parameter "node".<br>Introduce a new variable instead of reusing the parameter "low".<br>Introduce a new variable instead of reusing the parameter "split".<br>Introduce a new variable instead of reusing the parameter "v".<br>Introduce a new variable instead of reusing the parameter "index".<br>Introduce a new variable instead of reusing the parameter "presentationName".<br>Introduce a new variable instead of reusing the parameter "rx".<br>Introduce a new variable instead of reusing the parameter "verticalPos".<br>Introduce a new variable instead of reusing the parameter "image".<br>Introduce a new variable instead of reusing the parameter "c".<br>Introduce a new variable instead of reusing the parameter "x".<br>Introduce a new variable instead of reusing the parameter "size".<br>Introduce a new variable instead of reusing the parameter "newInsets".<br>Introduce a new variable instead of reusing the parameter "entityResolver".<br>Introduce a new variable instead of reusing the parameter "compArray".<br>Introduce a new variable instead of reusing the parameter "tHat2".<br>Introduce a new variable instead of reusing the parameter "systemID".<br>Introduce a new variable instead of reusing the parameter "join".<br>Introduce a new variable instead of reusing the parameter "p".<br>Introduce a new variable instead of reusing the parameter "name".<br>Introduce a new variable instead of reusing the parameter "hi".<br>Introduce a new variable instead of reusing the parameter "str".<br>Introduce a new variable instead of reusing the parameter "value".<br>Introduce a new variable instead of reusing the parameter "parent".<br>Introduce a new variable instead of reusing the parameter "off".<br>Introduce a new variable instead of reusing the parameter "ry".<br>Introduce a new variable instead of reusing the parameter "target".<br>Introduce a new variable instead of reusing the parameter "isSelected".<br>Introduce a new variable instead of reusing the parameter "angle".<br>Introduce a new variable instead of reusing the parameter "entity".<br>Introduce a new variable instead of reusing the parameter "view".<br>Introduce a new variable instead of reusing the parameter "tHat1".<br>Introduce a new variable instead of reusing the parameter "width".<br>Introduce a new variable instead of reusing the parameter "text".<br>Introduce a new variable instead of reusing the parameter "defaultAttributes".<br>Introduce a new variable instead of reusing the parameter "find".
653,5,3,11, <br>Rename this method to prevent any misunderstanding or make it a constructor.
660,60,4,11, <br>Override "equals(Object obj)" to comply with the contract of the "compareTo(T o)" method.
665,621,2,11, <br>Move this constructor to comply with Java Code Conventions.<br>Move this variable to comply with Java Code Conventions.
667,220,2,11, <br>Move constants to a class or enum.
673,580,3,11, <br>Make ypoints a static final constant or non-public and provide accessors if needed.<br>Make statusBar a static final constant or non-public and provide accessors if needed.<br>Make buttonPanel a static final constant or non-public and provide accessors if needed.<br>Make name a static final constant or non-public and provide accessors if needed.<br>Make xpoints a static final constant or non-public and provide accessors if needed.<br>Make mask a static final constant or non-public and provide accessors if needed.<br>Make parentName a static final constant or non-public and provide accessors if needed.<br>Make scrollPane a static final constant or non-public and provide accessors if needed.<br>Make findField a static final constant or non-public and provide accessors if needed.<br>Make sval a static final constant or non-public and provide accessors if needed.<br>Make lineSepLabel a static final constant or non-public and provide accessors if needed.<br>Make npoints a static final constant or non-public and provide accessors if needed.<br>Make findLabel a static final constant or non-public and provide accessors if needed.<br>Make modeCombo a static final constant or non-public and provide accessors if needed.<br>Make heightPercentFactor a static final constant or non-public and provide accessors if needed.<br>Make charSetLabel a static final constant or non-public and provide accessors if needed.<br>Make right a static final constant or non-public and provide accessors if needed.<br>Make widthPercentFactor a static final constant or non-public and provide accessors if needed.<br>Make x a static final constant or non-public and provide accessors if needed.<br>Make replaceAndFindButton a static final constant or non-public and provide accessors if needed.<br>Make charSetCombo a static final constant or non-public and provide accessors if needed.<br>Make replaceButton a static final constant or non-public and provide accessors if needed.<br>Make bottom a static final constant or non-public and provide accessors if needed.<br>Make wrapAroundCheck a static final constant or non-public and provide accessors if needed.<br>Make nval a static final constant or non-public and provide accessors if needed.<br>Make coords a static final constant or non-public and provide accessors if needed.<br>Make keepColinear a static final constant or non-public and provide accessors if needed.<br>Make width a static final constant or non-public and provide accessors if needed.<br>Make ttype a static final constant or non-public and provide accessors if needed.<br>Make replaceScrollPane a static final constant or non-public and provide accessors if needed.<br>Make caretInfoLabel a static final constant or non-public and provide accessors if needed.<br>Make family a static final constant or non-public and provide accessors if needed.<br>Make findScrollPane a static final constant or non-public and provide accessors if needed.<br>Make left a static final constant or non-public and provide accessors if needed.<br>Make lineSepCombo a static final constant or non-public and provide accessors if needed.<br>Make optionsPanel a static final constant or non-public and provide accessors if needed.<br>Make previousButton a static final constant or non-public and provide accessors if needed.<br>Make isPreserveAspectRatio a static final constant or non-public and provide accessors if needed.<br>Make modifiers a static final constant or non-public and provide accessors if needed.<br>Make type a static final constant or non-public and provide accessors if needed.<br>Make ignoreCaseCheck a static final constant or non-public and provide accessors if needed.<br>Make nextButton a static final constant or non-public and provide accessors if needed.<br>Make y a static final constant or non-public and provide accessors if needed.<br>Make replaceField a static final constant or non-public and provide accessors if needed.<br>Make viewBox a static final constant or non-public and provide accessors if needed.<br>Make replaceLabel a static final constant or non-public and provide accessors if needed.<br>Make top a static final constant or non-public and provide accessors if needed.<br>Make numberFactor a static final constant or non-public and provide accessors if needed.<br>Make height a static final constant or non-public and provide accessors if needed.<br>Make replaceAllButton a static final constant or non-public and provide accessors if needed.
679,120,3,11, <br>Replace this usage of Sun classes by ones from the Java API.
680,1580,2,11, <br>Define a constant instead of duplicating this literal "SmallSystemFont" 3 times.<br>Define a constant instead of duplicating this literal "tspan" 3 times.<br>Define a constant instead of duplicating this literal "decoration" 3 times.<br>Define a constant instead of duplicating this literal "attribute.strokeType.double" 3 times.<br>Define a constant instead of duplicating this literal "Null value not allowed for AttributeKey " 3 times.<br>Define a constant instead of duplicating this literal "visibility" 5 times.<br>Define a constant instead of duplicating this literal "javax.swing.plaf.FontUIResource" 4 times.<br>Define a constant instead of duplicating this literal "first" 6 times.<br>Define a constant instead of duplicating this literal "stroke-linecap" 3 times.<br>Define a constant instead of duplicating this literal "inline" 5 times.<br>Define a constant instead of duplicating this literal ".constraint" 3 times.<br>Define a constant instead of duplicating this literal "stroke-dashoffset" 3 times.<br>Define a constant instead of duplicating this literal "attribute.figureLinkTarget.toolTipText" 4 times.<br>Define a constant instead of duplicating this literal "visible" 8 times.<br>Define a constant instead of duplicating this literal "dataread" 4 times.<br>Define a constant instead of duplicating this literal "inherit" 7 times.<br>Define a constant instead of duplicating this literal "width" 4 times.<br>Define a constant instead of duplicating this literal "arcHeight" 3 times.<br>Define a constant instead of duplicating this literal "Element " 3 times.<br>Define a constant instead of duplicating this literal "window" 3 times.<br>Define a constant instead of duplicating this literal "toolBarIndex." 3 times.<br>Define a constant instead of duplicating this literal "stroke-miterlimit" 3 times.<br>Define a constant instead of duplicating this literal "color" 3 times.<br>Define a constant instead of duplicating this literal "shape" 3 times.<br>Define a constant instead of duplicating this literal "Plain" 3 times.<br>Define a constant instead of duplicating this literal "datafile" 4 times.<br>Define a constant instead of duplicating this literal "OptionPane.css" 5 times.<br>Define a constant instead of duplicating this literal "Quaqua.Component.visualMargin" 4 times.<br>Define a constant instead of duplicating this literal "*** Nested Exception:" 3 times.<br>Define a constant instead of duplicating this literal "width" 5 times.<br>Define a constant instead of duplicating this literal "height" 5 times.<br>Define a constant instead of duplicating this literal "fill-rule" 3 times.<br>Define a constant instead of duplicating this literal "stroke-opacity" 3 times.<br>Define a constant instead of duplicating this literal "recentFileCount" 3 times.<br>Define a constant instead of duplicating this literal "</b><p>" 4 times.<br>Define a constant instead of duplicating this literal "\" in " 3 times.<br>Define a constant instead of duplicating this literal "LazyActionMap unable to load actions " 4 times.<br>Define a constant instead of duplicating this literal "attribute.canvasWidth.toolTipText" 4 times.<br>Define a constant instead of duplicating this literal "normal" 3 times.<br>Define a constant instead of duplicating this literal "colorSliderModel" 3 times.<br>Define a constant instead of duplicating this literal "attribute.canvasHeight.toolTipText" 4 times.<br>Define a constant instead of duplicating this literal ".height" 4 times.<br>Define a constant instead of duplicating this literal "currentcolor" 3 times.<br>Define a constant instead of duplicating this literal "The test case is a prototype." 41 times.<br>Define a constant instead of duplicating this literal "short" 3 times.<br>Define a constant instead of duplicating this literal "colorComponentIndex" 3 times.<br>Define a constant instead of duplicating this literal "Owner" 3 times.<br>Define a constant instead of duplicating this literal "display" 5 times.<br>Define a constant instead of duplicating this literal "start" 3 times.<br>Define a constant instead of duplicating this literal "attribute.color.noColor" 11 times.<br>Define a constant instead of duplicating this literal "coords" 3 times.<br>Define a constant instead of duplicating this literal "stroke-linejoin" 3 times.<br>Define a constant instead of duplicating this literal "statusBarVisible" 3 times.<br>Define a constant instead of duplicating this literal "lineNumbersVisible" 3 times.<br>Define a constant instead of duplicating this literal "boolean" 3 times.<br>Define a constant instead of duplicating this literal "child must not be null" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.app.Labels" 3 times.<br>Define a constant instead of duplicating this literal "Arial Black" 3 times.<br>Define a constant instead of duplicating this literal "graphic" 5 times.<br>Define a constant instead of duplicating this literal "liner" 4 times.<br>Define a constant instead of duplicating this literal "family" 3 times.<br>Define a constant instead of duplicating this literal "ODGStylesReader unsupported <" 8 times.<br>Define a constant instead of duplicating this literal "Slider.northThumb.small" 3 times.<br>Define a constant instead of duplicating this literal "imageData" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.samples.svg.Labels" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 19 times.<br>Define a constant instead of duplicating this literal "view.toggleGrid" 4 times.<br>Define a constant instead of duplicating this literal "edit.paste.text" 3 times.<br>Define a constant instead of duplicating this literal "toolHandler" 3 times.<br>Define a constant instead of duplicating this literal "Slider.westThumb.small" 3 times.<br>Define a constant instead of duplicating this literal "attribute.color.colorChooser" 4 times.<br>Define a constant instead of duplicating this literal "needsSeparator" 4 times.<br>Define a constant instead of duplicating this literal "toolButtonGroup" 4 times.<br>Define a constant instead of duplicating this literal "arcWidth" 3 times.<br>Define a constant instead of duplicating this literal "stroke-width" 3 times.<br>Define a constant instead of duplicating this literal "> element." 4 times.<br>Define a constant instead of duplicating this literal "PaletteColorChooserUI warning: unable to instantiate " 4 times.<br>Define a constant instead of duplicating this literal ".visible" 3 times.<br>Define a constant instead of duplicating this literal "style" 3 times.<br>Define a constant instead of duplicating this literal "view.gridSize" 3 times.<br>Define a constant instead of duplicating this literal "objectBoundingBox" 4 times.<br>Define a constant instead of duplicating this literal "lineWrap" 3 times.<br>Define a constant instead of duplicating this literal "value" 3 times.<br>Define a constant instead of duplicating this literal "Palette.Component.segmentPosition" 10 times.<br>Define a constant instead of duplicating this literal "Palette.Component.segmentPosition" 3 times.<br>Define a constant instead of duplicating this literal "Quaqua.Component.visualMargin" 3 times.<br>Define a constant instead of duplicating this literal "stroke" 3 times.<br>Define a constant instead of duplicating this literal "Not allowed." 4 times.<br>Define a constant instead of duplicating this literal "datafile" 3 times.<br>Define a constant instead of duplicating this literal "Class " 3 times.<br>Define a constant instead of duplicating this literal "decorator" 3 times.<br>Define a constant instead of duplicating this literal "recentFiles" 4 times.<br>Define a constant instead of duplicating this literal "Illegal component:" 3 times.<br>Define a constant instead of duplicating this literal "height" 4 times.<br>Define a constant instead of duplicating this literal "UTF-8" 4 times.<br>Define a constant instead of duplicating this literal "JComponent.sizeVariant" 6 times.<br>Define a constant instead of duplicating this literal "Warning ResourceBundleUtil[" 8 times.<br>Define a constant instead of duplicating this literal "Dummy" 3 times.<br>Define a constant instead of duplicating this literal "application.exit.dontSaveOption" 4 times.<br>Define a constant instead of duplicating this literal "first" 3 times.<br>Define a constant instead of duplicating this literal "<html>" 5 times.<br>Define a constant instead of duplicating this literal "application.exit.saveOption" 4 times.<br>Define a constant instead of duplicating this literal "xlink:href" 5 times.<br>Define a constant instead of duplicating this literal "application.exit.cancelOption" 6 times.<br>Define a constant instead of duplicating this literal "fill-opacity" 3 times.<br>Define a constant instead of duplicating this literal "float" 3 times.<br>Define a constant instead of duplicating this literal "Quaqua.OptionPane.destructiveOption" 3 times.<br>Define a constant instead of duplicating this literal " is not accessible" 9 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.app.Labels" 5 times.<br>Define a constant instead of duplicating this literal "clone" 3 times.<br>Define a constant instead of duplicating this literal "rows and cols cannot both be zero" 3 times.<br>Define a constant instead of duplicating this literal "stroke-dasharray" 3 times.<br>Define a constant instead of duplicating this literal "black" 7 times.<br>Define a constant instead of duplicating this literal "\"> in line number " 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 3 times.<br>Define a constant instead of duplicating this literal "color" 4 times.<br>Define a constant instead of duplicating this literal " method on " 3 times.<br>Define a constant instead of duplicating this literal "false" 4 times.<br>Define a constant instead of duplicating this literal "Warning: SVGBezierFigure.findSegment. Figure has noninvertible Transform." 3 times.<br>Define a constant instead of duplicating this literal "style-name" 5 times.<br>Define a constant instead of duplicating this literal "> child " 3 times.<br>Define a constant instead of duplicating this literal ".width" 4 times.<br>Define a constant instead of duplicating this literal "colorSliderModel" 5 times.<br>Define a constant instead of duplicating this literal "propertiesPanelVisible" 3 times.<br>Define a constant instead of duplicating this literal "SVGInputFormat not implemented  fill=" 3 times.<br>Define a constant instead of duplicating this literal "datawrite" 3 times.<br>Define a constant instead of duplicating this literal "):null - not implemented" 4 times.<br>Define a constant instead of duplicating this literal "small" 6 times.<br>Define a constant instead of duplicating this literal "double" 3 times.<br>Define a constant instead of duplicating this literal "false" 3 times.<br>Define a constant instead of duplicating this literal "hideActionText" 5 times.<br>Define a constant instead of duplicating this literal "attribute.figureLink.toolTipText" 3 times.<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 4 times.<br>Define a constant instead of duplicating this literal "enabled" 3 times.<br>Define a constant instead of duplicating this literal "normal" 6 times.<br>Define a constant instead of duplicating this literal "/org/jhotdraw/draw/action/images/attribute.color.colorChooser.png" 3 times.
683,24240,3,11, <br>This block of commented-out lines of code should be removed.
686,160,2,11, <br>Move the array designator from the variable to the type.
687,570,3,11, <br>Extract this nested code block into a method.
692,190,3,11, <br>Remove this empty statement.
697,280,2,11, <br>Replace this "switch" statement by "if" statements to increase readability.
699,1940,3,11, <br>Replace this usage of System.out or System.err by a logger.
700,150,3,11, <br>Cast one of the operands of this addition operation to a "long".<br>Cast one of the operands of this substraction operation to a "double".<br>Cast one of the operands of this multiplication operation to a "double".<br>Cast one of the operands of this division operation to a "double".<br>Cast one of the operands of this substraction operation to a "float".<br>Cast one of the operands of this addition operation to a "double".
705,1540,3,11, <br>Extract the assignment out of this expression.
708,140,3,11, <br>Refactor this method to throw at most one checked exception instead of: java.lang.ClassNotFoundException- java.lang.InstantiationException- java.lang.IllegalAccessException<br>Refactor this method to throw at most one checked exception instead of: java.awt.datatransfer.UnsupportedFlavorException- java.io.IOException<br>Refactor this method to throw at most one checked exception instead of: java.net.MalformedURLException- java.io.FileNotFoundException- java.io.IOException<br>Refactor this method to throw at most one checked exception instead of: java.lang.reflect.InvocationTargetException- java.lang.IllegalAccessException<br>Refactor this method to throw at most one checked exception instead of: java.io.FileNotFoundException- java.io.IOException
709,480,3,11, <br>Reduce the total number of break and continue statement in this loop to use at most one.
710,190,3,11, <br>Add the "@Override" annotation above this method signature
715,40,3,11, <br>Add the missing @Deprecated annotation.
